P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_bicornis	Ae_uniaristata	Ae_tauschii	40.97493637603601	0.0	0.7522988330246381	257877700.125	24990521.0	15404951.4375	3571802.0625	3193924.625	17007038.4375	2911223.8125	2241280.625	4917481.0	58733251.375	4742215.25	4537811.5	2852499.75	3334444.25	235316.75
Ae_bicornis	Ae_tauschii	Er_bonaepartis	37.762133285841706	0.0	0.7918941912829228	63056584.6875	5220867.6875	5865575.9375	1047762.6875	1141174.75	5216661.0625	880695.8125	687542.25	1516426.6875	13510874.5625	1243756.625	891936.625	1035469.25	908033.5	72984.875
Ae_bicornis	Ae_tauschii	S_vavilovii	44.61995731406632	0.0	0.7012884740033559	63529581.375	4670820.125	6126701.375	1088835.875	1038849.0	5440889.75	891591.875	620757.125	1354663.875	14051236.5	996847.625	1013418.875	1109320.375	1082232.5	74409.75
Ae_bicornis	Ae_tauschii	T_boeoticum	110.507349704414	0.0	0.7583000096143158	106906273.6875	160088127.625	8669247.625	7258883.0625	13596226.5	9349763.5625	4749166.0	9053455.375	12623053.25	22981779.5625	24531332.375	911874.625	839985.125	1296033.125	507818.5
Ae_bicornis	Ae_tauschii	T_urartu	67.23517327665363	0.0	0.4114834847126062	257111167.75	17075855.5625	22346889.25	4942067.5625	5124719.625	22216338.25	3165581.0625	2049572.125	4407678.5	57595246.3125	3637420.125	3744572.25	3929847.375	4289493.875	267704.375
Ae_bicornis	Ae_tauschii	Ta_caputMedusae	44.624255124182326	0.0	0.4279726019189607	64223942.1875	4241254.1875	5830513.0625	1160029.1875	1196012.125	5382153.0625	883161.0625	600053.25	1090304.9375	14540081.4375	750842.75	879312.5	1091348.25	1046868.625	67951.375
Ae_bicornis	Ae_uniaristata	Ae_umbellulata	34.995079938166704	0.0	0.8230057194880995	191136836.625	21000003.75	12029751.75	2571144.0	2184281.125	13101012.125	2146795.5	1589523.25	4119973.625	43167376.375	4023581.125	3756578.375	2218870.0	2454825.125	182366.25
Ae_bicornis	Ae_umbellulata	Er_bonaepartis	29.20897389119593	0.0	0.7810462014707141	46930133.125	3903448.4375	4780707.375	809691.3125	864809.75	4065604.3125	711269.5	552629.125	1062357.1875	10024716.25	885759.25	591993.0	832962.75	718425.75	56293.875
Ae_bicornis	Ae_umbellulata	S_vavilovii	35.10713098877203	0.0	0.6614890818280481	47315068.5625	3471023.25	4952445.25	852154.1875	816013.75	4253937.875	733004.4375	486657.625	965836.6875	10369377.625	760763.375	670408.375	931225.625	841112.0	57059.375
Ae_bicornis	Ae_umbellulata	T_boeoticum	118.43791930190856	0.0	0.7195118788381573	79777374.375	118706307.75	6859171.625	5918825.5	11139914.25	7320150.25	3818025.5	7308811.875	9207025.75	16989866.25	17937533.625	668816.75	654237.0	997014.625	409727.875
Ae_bicornis	Ae_umbellulata	T_urartu	35.245620320145996	0.0	0.2809484869678155	191207900.375	12820576.875	18490645.1875	3811785.0625	3781779.5	17411938.375	2643060.125	1619981.5	3099705.4375	42528903.3125	2792765.75	2437708.375	3396870.0	3411862.875	202056.25
Ae_bicornis	Ae_umbellulata	Ta_caputMedusae	11.833271999993489	0.0	0.19938993868792346	47765272.0	3198339.375	4802004.75	890130.75	890740.875	4197271.3125	731484.8125	480280.25	770995.1875	10733621.3125	573447.625	573631.25	916234.875	824470.125	51616.5
Ae_bicornis	Ae_uniaristata	Er_bonaepartis	39.54362229479619	0.0	0.8792924200252745	65140584.0	5782705.625	4053056.6875	779230.5625	714762.125	4456778.625	624433.125	505225.875	1752052.5625	14028709.3125	1324576.25	1257589.125	678506.625	774793.25	64901.25
Ae_bicornis	Ae_uniaristata	S_vavilovii	56.853443168462704	0.0	0.8096337435837386	65798848.8125	5117018.6875	4173092.8125	859926.8125	686179.875	4709197.0	633746.75	408377.0	1595697.75	14573517.25	1117503.25	1358827.375	775750.625	950595.875	67413.125
Ae_bicornis	Ae_uniaristata	T_boeoticum	43.635725472251636	0.0	0.9228140935241506	109535529.0625	168817170.5625	6087986.0	4502268.125	8181345.75	7736450.9375	3664720.1875	6918485.5	13678219.75	23888325.75	26365081.625	1108468.75	707103.75	1102711.375	415145.875
Ae_bicornis	Ae_uniaristata	T_urartu	43.050349903836015	0.0	0.8236868643714986	263606227.6875	21058004.5625	16980881.625	3376214.25	2598842.125	18618121.5625	2689073.5625	1854941.375	5899207.375	58991848.5	4607481.375	5791891.75	3060053.125	3576864.75	253809.375
Ae_bicornis	Ae_uniaristata	Ta_caputMedusae	23.9377436246003	0.0	0.8796519712255212	66083448.5625	5071082.25	4270602.875	812847.6875	654558.625	4548939.1875	715690.25	472034.75	1425836.75	14928329.0625	992319.125	1302306.375	856438.75	869175.75	61972.0
Ae_bicornis	S_vavilovii	Er_bonaepartis	32.74893903795049	0.0	0.40471447701214697	16169618.9375	1337273.5625	1156268.0	289555.875	243638.375	1523832.375	234848.875	196516.25	272042.3125	3442531.9375	306226.0	148261.125	237225.0	279693.875	19146.5
Ae_bicornis	Er_bonaepartis	T_boeoticum	12.20193761712647	0.0	0.954639488861171	26778642.8125	41061541.5	2149047.0625	1575377.375	2952076.0	2538538.0625	1502832.25	2731705.625	3029588.4375	5446858.875	5899894.625	287785.625	288064.25	328435.125	157045.375
Ae_bicornis	T_urartu	Er_bonaepartis	49.51844533552129	0.0	0.5899545018266027	64876683.4375	5291437.6875	4579754.6875	1130427.6875	1079880.25	5940831.75	899705.875	813776.0	1231657.75	13854574.5	1173836.125	581877.625	888193.0	1088008.375	73142.25
Ae_bicornis	Ta_caputMedusae	Er_bonaepartis	82.35878979739499	0.0	0.47203232029712194	16360654.8125	1253814.3125	1020478.625	309301.375	312001.625	1493313.8125	191383.6875	161588.125	296808.625	3536292.375	322315.375	138923.875	191156.25	274701.125	18507.0
S_vavilovii	Ae_bicornis	T_boeoticum	8.37678884483517	0.0	0.9714750932097962	27027622.625	41582142.875	2647112.9375	1520090.8125	2832166.0	1911722.875	1470604.0	2717135.125	3155980.4375	5675097.4375	6191277.375	244249.375	348426.75	255985.5	157491.875
Ae_bicornis	T_urartu	S_vavilovii	36.501623562905394	0.0	0.3842049184304177	65434377.5625	4729830.375	4780182.8125	1206453.75	1010618.25	6230762.625	941467.8125	707314.125	1106797.0	14320012.4375	1032678.625	668780.75	1057534.875	1287011.625	75644.375
Ae_bicornis	Ta_caputMedusae	S_vavilovii	45.226304032684396	0.0	0.5360314725041662	16349925.5	1250690.75	1197411.1875	277176.9375	223343.375	1526713.5	222049.125	159311.375	285739.3125	3613743.4375	299691.5	185853.0	244268.75	295816.375	18341.875
Ae_bicornis	T_urartu	T_boeoticum	28.138712194255582	0.0	0.9140422089376573	109119843.6875	165552369.75	7173586.625	6370852.8125	11259360.875	10628101.125	5719100.8125	11051492.875	12649581.8125	23186966.0	24912593.0	893184.5	892854.625	1429120.625	552846.875
Ae_bicornis	Ta_caputMedusae	T_boeoticum	9.71315599732856	0.0	0.9707745233745427	27242921.4375	41769911.4375	1828012.3125	1472319.8125	2719052.0	2545747.6875	1415943.9375	2683916.5	3288565.6875	5886386.3125	6427414.625	253902.875	210436.5	337737.75	144861.125
Ae_bicornis	Ta_caputMedusae	T_urartu	21.847450909737194	0.0	0.1887747110658135	66052254.0625	4574178.0625	4360523.125	1218219.0	1086551.0	6151623.25	824275.375	512166.0	915947.3125	14810581.4375	1007442.625	659964.5	758961.25	1218105.5	65400.5
Ae_caudata	Ae_comosa	Ae_longissima	59.42685182668335	0.0	0.46659399230440307	91473199.5625	8632845.5625	6248964.1875	1740988.4375	2183881.75	5523878.625	1239291.25	1182512.0	1678148.125	20569867.125	1547697.125	1575013.25	1081741.625	1141468.25	104314.125
Ae_caudata	Ae_comosa	Ae_mutica	13.742781950451889	0.0	0.8861189822249343	126487990.875	7298218.5625	10628324.0625	1765049.875	1684614.125	8391092.75	1647307.1875	1197382.625	2563474.1875	28334976.5	1546503.125	2890593.125	1869484.625	1656503.5	129480.875
Ae_caudata	Ae_comosa	Ae_searsii	12.911922314588436	0.0	0.8415635728226517	80886375.5	17314772.4375	5538357.8125	1597219.5	2348522.5	3872277.25	1507857.5625	1894640.75	1982519.5625	17820877.625	3017234.875	775920.125	961420.25	735307.375	108206.875
Ae_caudata	Ae_comosa	Ae_sharonensis	23.205266519386225	0.0	0.6841716803334529	62937801.9375	4108374.1875	4860929.625	969920.875	1041129.875	3825516.875	872999.5	742294.0	1082958.0625	14159096.5625	808921.25	1187690.25	846628.375	783068.25	64923.375
Ae_caudata	Ae_comosa	Ae_speltoides	29.928948134671852	0.0	0.7958877237231559	123991296.6875	8989325.5	9819786.625	1885611.3125	2077199.375	7871894.4375	1633323.5	1372057.375	2617060.375	27420333.6875	1906206.0	2580025.125	1715926.0	1527539.625	136357.375
Ae_caudata	Ae_comosa	Ae_tauschii	30.589820749353716	0.0	0.6693995455084504	125635599.0625	8464345.125	9758079.5	1974895.1875	2150394.125	7778418.875	1717029.3125	1469229.125	2239155.9375	28391700.125	1598185.0	2544707.125	1678759.75	1550971.5	129511.25
